RBD;DGV_RBD;NOM_RBD;NOM_COM_RBD;NOM_DEPROV_RBD;COD_DEPE2;DC_TOT;HH_TOT;mat_hom_tot;mat_muj_tot;mat_total
9754;3;INSTITUTO COMERCIAL PARTICULAR LA CISTERNA;LA CISTERNA;SANTIAGO SUR;2;41;1194;238;254;492
9755;1;COLEGIO NUR;LA CISTERNA;SANTIAGO SUR;2;0;0;0;0;0
9757;8;CENTRO EDUCACIONAL SANTA CLARA;LA CISTERNA;SANTIAGO SUR;2;56;2002;1;1025;1026
9758;6;COLEGIO SANTA ISABEL DE HUNGRIA;LA CISTERNA;SANTIAGO SUR;2;60;2250;561;640;1201
9759;4;LICEO LAURA VICUNA;LA CISTERNA;SANTIAGO SUR;2;32;1167;0;693;693
9760;8;ESCUELA ESPECIAL PARTICULAR YUNGAY;LA CISTERNA;SANTIAGO SUR;2;0;0;0;0;0
9762;4;LICEO POLITECNICO GALVARINO N.2;LA CISTERNA;SANTIAGO SUR;2;0;0;0;0;0
9766;7;COLEGIO SANTA MARIA DE LOS ANGELES;LA CISTERNA;SANTIAGO SUR;2;28;897;257;310;567
9767;5;LICEO MADRE CECILIA LAZZERI;LA CISTERNA;SANTIAGO SUR;2;55;2023;441;708;1149
9768;3;ESCUELA Y LICEO LIAHONA;EL BOSQUE;SANTIAGO SUR;2;73;2894;735;834;1569
9770;5;COLEGIO MANUEL ARRIARAN BARROS;LA CISTERNA;SANTIAGO SUR;3;0;0;0;0;0
9771;3;CHILEAN EAGLES COLLEGE N.3;LA CISTERNA;SANTIAGO SUR;2;35;1253;343;346;689
9772;1;ESCUELA ESPECIAL NTA SENORA DE LAS PENAS;PEDRO AGUIRRE CERDA;SANTIAGO CENTRO;2;8;317;34;36;70
9777;2;ENGLISH LADIES SCHOOL;LA CISTERNA;SANTIAGO SUR;2;0;0;0;0;0
9778;0;ESCUELA JOSE ABELARDO NUNEZ Nå¼ 1;EL BOSQUE;SANTIAGO SUR;2;50;2001;572;566;1138
9779;9;ESCUELA TECNICA SANTA ROSA;LA CISTERNA;SANTIAGO SUR;2;51;2030;237;330;567
9780;2;COLEGIO TENIENTE DAGOBERTO GODOY;EL BOSQUE;SANTIAGO SUR;2;52;2010;745;773;1518
9781;0;CENTRO POLITECNICO PARTICULAR SAN RAMON;LA CISTERNA;SANTIAGO SUR;2;101;4100;715;1046;1761
9782;9;CENTRO EDUCACIONAL LINCOLN COLLEGE;LA CISTERNA;SANTIAGO SUR;2;0;0;0;0;0
9784;5;LICEO POLIVALENTE LA CISTERNA Nå¡1;LA CISTERNA;SANTIAGO SUR;2;12;323;90;10;100
9785;3;ESCUELA PARTICULAR MARIA AUXILIADORA;LA CISTERNA;SANTIAGO SUR;2;0;0;0;0;0
9786;1;ROSA MARCKMANN DE GONZALEZ;LA CISTERNA;SANTIAGO SUR;2;32;1291;337;324;661
9788;8;ESCUELA PARTICULAR GRACIELA L.DE IBANEZ;LA CISTERNA;SANTIAGO SUR;2;33;1211;245;212;457
9789;6;ESCUELA PARTICULAR PABLO GOYENECHE IVER;LA CISTERNA;SANTIAGO SUR;2;14;409;90;48;138
9791;8;ESCUELA PARTICULAR CHILDREN`S COLLEGE;LA CISTERNA;SANTIAGO SUR;2;7;236;0;0;0
9792;6;ESCUELA BASICA EL BOSQUE;EL BOSQUE;SANTIAGO SUR;2;0;0;0;0;0
9794;2;COLEGIO SANTA FE;EL BOSQUE;SANTIAGO SUR;2;0;0;0;0;0
9796;9;ESC. PART.ADVENTISTA BUENAVENTURA;LO ESPEJO;SANTIAGO SUR;2;37;1419;387;361;748
9797;7;COLEGIO ADVENTISTA LA CISTERNA;LA CISTERNA;SANTIAGO SUR;2;29;984;273;280;553
9799;3;COMPLEJO EDUC.PART.MONSENOR LUIS A.PEREZ;PEDRO AGUIRRE CERDA;SANTIAGO CENTRO;2;99;3767;1032;1049;2081
9800;0;ESCUELA BAS. ROSA ELVIRA MATTE DE PRIETO;LO ESPEJO;SANTIAGO SUR;2;50;1996;561;628;1189
9801;9;COLEGIO POLIV. SAINT ORLAND;LA CISTERNA;SANTIAGO SUR;2;39;1449;374;362;736
9803;5;ESCUELA PARTICULAR HISPANO AMERICANO;EL BOSQUE;SANTIAGO SUR;2;27;798;189;204;393
9804;3;ESCUELA PABLO DE TARSO;LA CISTERNA;SANTIAGO SUR;2;17;566;93;89;182
9805;1;ESCUELA PARTICULAR CAMPANITA;EL BOSQUE;SANTIAGO SUR;2;17;617;178;188;366
9807;8;ESCUELA PARTICULAR LOCARNO;LA CISTERNA;SANTIAGO SUR;2;14;437;88;37;125
9808;6;ESCUELA PARTICULAR GUIA ESTUDIANTIL;LA CISTERNA;SANTIAGO SUR;2;12;400;169;116;285
9809;4;ESCUELA PARTICULAR SAINT PHILLIP OF NERY;LA CISTERNA;SANTIAGO SUR;2;16;491;130;124;254
9810;8;LICEO POLITECNICO PART.SAGRADO CORAZON;LO ESPEJO;SANTIAGO SUR;2;50;1806;450;424;874
9811;6;ESCUELA PART. REPUBLICA ALEMANIA FEDERAL;LA CISTERNA;SANTIAGO SUR;2;68;2352;791;825;1616
9812;4;ESCUELA BASICA SANTA CLARA;LA CISTERNA;SANTIAGO SUR;2;0;0;0;0;0
9813;2;ESCUELA PARTICULAR BERNARDO O'HIGGINS;EL BOSQUE;SANTIAGO SUR;2;0;0;0;0;0
9814;0;ESCUELA BÌSICA PART.171 GALVARINO;LA CISTERNA;SANTIAGO SUR;2;0;0;0;0;0
9816;7;ESCUELA PARTICULAR STA.MARIA MAZZARELLO;EL BOSQUE;SANTIAGO SUR;2;15;529;174;203;377
9817;5;COLEGIO PARTICULAR KENNEDY;LO ESPEJO;SANTIAGO SUR;2;19;510;164;188;352
9818;3;ESCUELA BASICA GABRIELA Y PABL0;LA CISTERNA;SANTIAGO SUR;2;0;0;0;0;0
9819;1;ESCUELA BASICA CARPE DIEM;LA GRANJA;SANTIAGO SUR;2;0;0;0;0;0
9822;1;ESCUELA PARTICULAR LAS ESPIGAS;LO ESPEJO;SANTIAGO SUR;2;0;0;0;0;0
9824;8;COMPLEJO EDUCACIONAL STELLA MARIS;EL BOSQUE;SANTIAGO SUR;2;40;1461;373;456;829
9825;6;ESCUELA PARTICULAR ESPECIAL G.MISTRAL;LA CISTERNA;SANTIAGO SUR;2;6;242;49;21;70
9826;4;ESCUELA PARTICULAR LOS CAPULLITOS;LA CISTERNA;SANTIAGO SUR;3;13;485;64;61;125
9827;2;COLEGIO IDOP LIMITADA;LA CISTERNA;SANTIAGO SUR;2;47;1586;530;522;1052
9828;0;COLEGIO SOL DE CHILE;LO ESPEJO;SANTIAGO SUR;2;41;1387;361;327;688
9829;9;COLEGIO MIGUEL DE CERVANTES;LA CISTERNA;SANTIAGO SUR;2;30;1027;231;369;600
9830;2;ESCUELA PARTICULAR SAN MARTIN DE PORRES;LA CISTERNA;SANTIAGO SUR;2;11;376;113;69;182
9832;9;ESCUELA PARTICULAR ERNESTO SANTANDER S.;LA CISTERNA;SANTIAGO SUR;2;0;0;0;0;0
9834;5;COLEGIO POLITEC. MARIA GRISELDA VALLE S.;EL BOSQUE;SANTIAGO SUR;2;114;4497;1078;1022;2100
9841;8;ESCUELA PARTICULAR MIGUEL DE CERVANTES;EL BOSQUE;SANTIAGO SUR;2;45;1600;462;492;954
9842;6;ESCUELA PARTICULAR NUESTRA INFANCIA;LO ESPEJO;SANTIAGO SUR;2;1;44;8;15;23
9844;2;COLEGIO EL ALMENDRO;EL BOSQUE;SANTIAGO SUR;2;38;1317;427;478;905
9845;0;COLEGIO GRACE SCHOOL;PEDRO AGUIRRE CERDA;SANTIAGO CENTRO;2;43;1482;425;501;926
9847;7;ESCUELA PARTICULAR KAROL C.DE CRACOVIA;PEDRO AGUIRRE CERDA;SANTIAGO CENTRO;2;45;1867;520;457;977
9850;7;ESCUELA PARTICULAR LOS LAGOS CHILE;EL BOSQUE;SANTIAGO SUR;2;9;331;58;58;116
9852;3;ESCUELA PARTICULAR VILLA EL SOL;EL BOSQUE;SANTIAGO SUR;2;60;2215;648;871;1519
9853;1;COLEGIO POLIV. SAINT TRINITY COLLEGE;LO ESPEJO;SANTIAGO SUR;2;43;1604;354;315;669
9855;8;COLEGIO PRINCESS ANNE SCHOOL;LA CISTERNA;SANTIAGO SUR;3;39;1453;260;298;558
9856;6;COLEGIO MANUEL ARRIARAN BARROS;LA CISTERNA;SANTIAGO SUR;3;0;0;0;0;0
9858;2;ESCUELA DE PARVULOS AMERICAN COLLEGE;LA CISTERNA;SANTIAGO SUR;3;0;0;0;0;0
9859;0;COLEGIO PARTICULAR VILLA JESUS;LA CISTERNA;SANTIAGO SUR;2;27;1063;446;340;786
9860;4;LICEO INDUSTRIAL DE ELECTROTECNIA RAMON B;LA CISTERNA;SANTIAGO SUR;4;43;1749;714;45;759
9861;2;CENTRO EDUC.MUNIC. DR. AMADOR NECHME R.;ESTACION CENTRAL;SANTIAGO PONIENTE;1;64;2655;338;293;631
9862;0;LICEO POLIVALENTE A Nå¡71 GUILLERMO FELIU CRUZ;ESTACION CENTRAL;SANTIAGO PONIENTE;1;67;2725;241;342;583
9863;9;LICEO SANTIAGO BUERAS Y AVARIA;MAIPU;SANTIAGO PONIENTE;1;48;1942;377;324;701
9864;7;LICEO JOSE IGNACIO ZENTENO;MAIPU;SANTIAGO PONIENTE;1;59;2240;365;321;686
9865;5;LICEO POLIVALENTE DR. LUIS VARGAS SALCEDO;CERRILLOS;SANTIAGO PONIENTE;1;61;2089;387;378;765
9866;3;LICEO COMERCIAL B-72;ESTACION CENTRAL;SANTIAGO PONIENTE;4;38;1407;214;232;446
9867;1;CENTRO DE EDUC. TECN.PROFESIONAL CODEDUC;MAIPU;SANTIAGO PONIENTE;1;70;2852;570;471;1041
9869;8;ESCUELA BASICA REPUBLICA DE FRANCIA;ESTACION CENTRAL;SANTIAGO PONIENTE;1;29;1189;164;120;284
9870;1;ESCUELA BASICA CONDORES DE PLATA;CERRILLOS;SANTIAGO PONIENTE;1;25;968;156;147;303
9872;8;ESCUELA BASICA PROF.RAMON DEL RIO;ESTACION CENTRAL;SANTIAGO PONIENTE;1;27;1079;232;148;380
9873;6;ESCUELA BASICA PACTO ANDINO;ESTACION CENTRAL;SANTIAGO PONIENTE;1;41;1728;353;243;596
9874;4;ESCUELA LOTHAR KOMMER BRUGER;CERRILLOS;SANTIAGO PONIENTE;1;24;934;142;88;230
9875;2;ESCUELA CERRILLOS;CERRILLOS;SANTIAGO PONIENTE;1;31;1206;238;172;410
9876;0;ESCUELA GENERAL SAN MARTIN;MAIPU;SANTIAGO PONIENTE;1;43;1757;315;258;573
9877;9;ESCUELA GENERAL OHIGGINS;MAIPU;SANTIAGO PONIENTE;1;52;1768;406;272;678
9878;7;ESCUELA PRESIDENTE RIESCO ERRAZURIZ;MAIPU;SANTIAGO PONIENTE;1;48;1989;424;350;774
9879;5;ESCUELA BASICA;ESTACION CENTRAL;SANTIAGO PONIENTE;1;35;1443;203;167;370
9880;9;ESCUELA  BASICA  ESTADO  DE  PALESTINA;ESTACION CENTRAL;SANTIAGO PONIENTE;1;28;1188;168;111;279
9881;7;ESCUELA VICENTE REYES PALAZUELOS;MAIPU;SANTIAGO PONIENTE;1;42;1717;314;289;603
9882;5;ESCUELA J.PRIETO VIAL;CERRILLOS;SANTIAGO PONIENTE;1;37;1387;306;217;523
9883;3;ESCUELA BÌSICA N 263 RAMON FREIRE;MAIPU;SANTIAGO PONIENTE;1;41;1673;298;276;574
9884;1;ESCUELA LEON HUMBERTO VALENZUELA;MAIPU;SANTIAGO PONIENTE;1;36;1495;278;267;545
9886;8;ESCUELA ESTRELLA REINA DE CHILE;CERRILLOS;SANTIAGO PONIENTE;1;33;1146;186;156;342
9887;6;ESCUELA EL LLANO DE MAIPU;MAIPU;SANTIAGO PONIENTE;1;34;1240;133;105;238
9888;4;ESCUELA SANTA ADELA;CERRILLOS;SANTIAGO PONIENTE;1;29;1115;223;177;400
9889;2;LICEO REINO DE DINAMARCA;MAIPU;SANTIAGO PONIENTE;1;54;2051;293;403;696
9890;6;ESCUELA TOMAS VARGAS;MAIPU;SANTIAGO PONIENTE;1;39;1619;277;237;514
9891;4;REPUBLICA DE GUATEMALA;MAIPU;SANTIAGO PONIENTE;1;44;1749;327;307;634
9892;2;ESCUELA LAS AMERICAS;MAIPU;SANTIAGO PONIENTE;1;40;1606;387;392;779
9893;0;ESCUELA ESPECIAL ANDALUE;MAIPU;SANTIAGO PONIENTE;1;31;1251;133;85;218
9895;7;ESCUELA BASICA REINA DE SUECIA;MAIPU;SANTIAGO PONIENTE;1;50;1847;357;301;658
9896;5;LICEO ALCALDE GONZALO PEREZ LLONA;MAIPU;SANTIAGO PONIENTE;1;38;1559;200;200;400
9897;3;LICEO POLITECNICO PARTICULAR HANNOVER;MAIPU;SANTIAGO PONIENTE;2;52;1791;668;403;1071
9898;1;ESCUELA BASICA SAN BUENAVENTURA;MAIPU;SANTIAGO PONIENTE;2;0;0;0;0;0
9900;7;POLITECNICO ALEMAN ALBERT EINSTEIN;CERRILLOS;SANTIAGO PONIENTE;2;40;1588;538;363;901
9901;5;ESCUELA PARTICULAR FRANZ LISZT;MAIPU;SANTIAGO PONIENTE;2;17;477;175;123;298
9902;3;ESCUELA PARTICULAR ESPECIAL DON ORIONE;CERRILLOS;SANTIAGO PONIENTE;2;6;240;36;25;61
9903;1;COLEGIO LOS CONQUISTADORES;CERRILLOS;SANTIAGO PONIENTE;2;41;1563;549;593;1142
9905;8;LICEO SAN PEDRO POVEDA;MAIPU;SANTIAGO PONIENTE;2;29;870;214;287;501
9906;6;ESCUELA PARTICULAR INSTITUTO AMERICA;MAIPU;SANTIAGO PONIENTE;2;35;1296;380;427;807
9907;4;COLEGIO POLIVALENTE CAMILO HENRIQUEZ;MAIPU;SANTIAGO PONIENTE;2;41;1216;405;427;832
9909;0;CENTRO EDUCACIONAL PIAMARTINO CAROLINA LLONA DE CUEVAS;MAIPU;SANTIAGO PONIENTE;2;130;4997;1559;1625;3184
9910;4;COLEGIO PARTICULAR SAN FELIX;MAIPU;SANTIAGO PONIENTE;2;23;728;206;192;398
9911;2;COLEGIO DE LA PROVIDENCIA C.LARRAIN DE I;MAIPU;SANTIAGO PONIENTE;2;69;2671;356;806;1162
9912;0;COLEGIO PART. ASCENSION NICOL;ESTACION CENTRAL;SANTIAGO PONIENTE;2;30;1179;3;759;762
9913;9;COLEGIO ESC.  JOSE MANSO DE VELASCO;MAIPU;SANTIAGO PONIENTE;2;22;661;182;165;347
9916;3;ESCUELA DE PARVULOS LOS PAISES BAJOS;ESTACION CENTRAL;SANTIAGO PONIENTE;2;10;259;100;108;208
9917;1;COLEGIO POLIVALENTE PATRICIO MEKIS;MAIPU;SANTIAGO PONIENTE;2;103;3400;1083;1236;2319
9919;8;COLEGIO PARTICULAR MATER DEI;CERRILLOS;SANTIAGO PONIENTE;2;37;1355;0;731;731
9920;1;ESC. BASICA DIVINO JESUS;MAIPU;SANTIAGO PONIENTE;2;11;371;90;76;166
9922;8;ESCUELA PARTICULAR HOLANDA;ESTACION CENTRAL;SANTIAGO PONIENTE;2;39;1419;404;398;802
9923;6;ESCUELA INDUSTRIAL PARTICULAR CERRILLOS;CERRILLOS;SANTIAGO PONIENTE;2;20;618;0;0;0
9924;4;COLEGIO ALBERTO PEREZ;MAIPU;SANTIAGO PONIENTE;2;72;2807;790;730;1520
9925;2;COLEGIO,LICEO COMERCIAL SAN JOSE;MAIPU;SANTIAGO PONIENTE;2;0;0;0;0;0
9926;0;COLEGIO SOFIA INFANTE HURTADO;MAIPU;SANTIAGO PONIENTE;2;43;1306;252;336;588
9928;7;ESCUELA PARTICULAR AMANECER;ESTACION CENTRAL;SANTIAGO PONIENTE;2;9;235;45;34;79
9930;9;ESCUELA PARTICULAR JOSE ANTONIO LECAROS;ESTACION CENTRAL;SANTIAGO PONIENTE;2;37;1338;295;211;506
9932;5;ESCUELA PARTICULAR CHILDRENS SCHOOL;ESTACION CENTRAL;SANTIAGO PONIENTE;2;13;434;46;30;76
9936;8;ESCUELA DE PARVULOS MADRESELVA;MAIPU;SANTIAGO PONIENTE;2;0;0;0;0;0
9937;6;LICEO MATER PURISSIMA;MAIPU;SANTIAGO PONIENTE;2;52;1786;0;918;918
9939;2;ESCUELA BASICA NO 3 CAMPOS DE MAIPU;CERRILLOS;SANTIAGO PONIENTE;2;41;1485;456;455;911
9940;6;ESCUELA LICEO MADRE VICENCIA;ESTACION CENTRAL;SANTIAGO PONIENTE;2;56;2079;591;687;1278
9941;4;COLEGIO PARTICULAR DE ASIS;MAIPU;SANTIAGO PONIENTE;3;25;878;208;175;383
9942;2;ESCUELA,COLEGIO POLITEC.H.DE MAGALLANES;ESTACION CENTRAL;SANTIAGO PONIENTE;2;30;1038;206;147;353
9943;0;ESCUELA DE PARVULOS ENANO GROUMPY;MAIPU;SANTIAGO PONIENTE;2;1;23;0;0;0
9945;7;COLEGIO ELLEN COLLEGE;MAIPU;SANTIAGO PONIENTE;2;25;860;214;143;357
9946;5;ESCUELA PARTICULAR LA MONTANA;MAIPU;SANTIAGO PONIENTE;2;12;366;127;113;240
9947;3;COLEGIO INDUSTRIAL PART. DON ORIONE;CERRILLOS;SANTIAGO PONIENTE;2;71;2690;1632;0;1632
9948;1;ESCUELA PARTICULAR SAINT RODRIC COLLEGE;CERRILLOS;SANTIAGO PONIENTE;2;13;354;97;87;184
9950;3;COLEGIO EL REDENTOR;MAIPU;SANTIAGO PONIENTE;2;46;1500;378;373;751
9953;8;CENTRO EDUCACIONAL SAN ANDRES;MAIPU;SANTIAGO PONIENTE;2;19;608;219;178;397
9955;4;COLEGIO ROSITA SANCHEZ;MAIPU;SANTIAGO PONIENTE;2;34;1070;248;188;436
9957;0;LICEO INDUSTRIAL ALBERTO WIDMER;MAIPU;SANTIAGO PONIENTE;2;39;1485;803;50;853
9959;7;COMPLEJO EDUCACIONAL MAIPU;MAIPU;SANTIAGO PONIENTE;2;134;5102;1616;1721;3337
9960;0;ESCUELA PARTICULAR VILLA ESPANA;ESTACION CENTRAL;SANTIAGO PONIENTE;2;26;719;215;179;394
9963;5;COLEGIO PARTICULAR ESPECIAL JUAN XXIII;CERRILLOS;SANTIAGO PONIENTE;2;25;1028;159;85;244
9967;8;ESCUELA PARTICULAR RUBEN DARIO;MAIPU;SANTIAGO PONIENTE;2;42;1555;354;443;797
9968;6;ESCUELA ESPECIAL EDUCACIONAL AGAZZI;MAIPU;SANTIAGO PONIENTE;2;10;426;53;49;102
9970;8;COLEGIO SAN LEONARDO;MAIPU;SANTIAGO PONIENTE;3;53;1911;371;296;667
9972;4;ESC. BASICA PARTIC.SAINT MAURICES;CERRILLOS;SANTIAGO PONIENTE;2;30;1048;334;355;689
9973;2;COLEGIO SANTA URSULA;MAIPU;SANTIAGO PONIENTE;2;40;1063;0;533;533
9974;0;ESC. BASICA PART.SUBVENCIONADA LICAN-RAY;PUDAHUEL;SANTIAGO PONIENTE;2;0;0;0;0;0
9975;9;COLEGIO SISTER CLARA COLLEGE;MAIPU;SANTIAGO PONIENTE;3;0;0;0;0;0
9976;7;INSTITUTO HUMANIDADES BERNARDO O HIGGINS;MAIPU;SANTIAGO PONIENTE;3;0;0;0;0;0
9979;1;COLEGIO PETER COLLEGE;CERRILLOS;SANTIAGO PONIENTE;2;17;304;49;50;99
9980;5;ESCUELA DE PARVULOS RICITOS DE ORO;ESTACION CENTRAL;SANTIAGO PONIENTE;2;0;0;0;0;0
9981;3;LICEO INDUSTRIAL DOMINGO MATTE PEREZ;MAIPU;SANTIAGO PONIENTE;4;40;1483;398;108;506
9982;1;LICEO COMERCIAL MOLINA LAVIN;QUINTA NORMAL;SANTIAGO PONIENTE;4;33;1133;410;384;794
9984;8;CENTRO DE DIAGNOSTICO;QUINTA NORMAL;SANTIAGO PONIENTE;1;0;0;0;0;0
9985;6;LICEO GUILLERMO LABARCA HUBERTSON;QUINTA NORMAL;SANTIAGO PONIENTE;1;69;2160;374;340;714
9986;4;LICEO POLITECNICO;QUINTA NORMAL;SANTIAGO PONIENTE;1;31;1221;183;194;377
9987;2;ESCUELA PLATON;QUINTA NORMAL;SANTIAGO PONIENTE;1;21;815;134;94;228
9990;2;ESCUELA FCO.GARCIA HUIDOBRO;ESTACION CENTRAL;SANTIAGO PONIENTE;1;0;0;0;0;0
9991;0;ESCUELA ABATE MOLINA;QUINTA NORMAL;SANTIAGO PONIENTE;1;22;790;191;71;262
9992;9;ESCUELA DIEGO PORTALES;QUINTA NORMAL;SANTIAGO PONIENTE;1;38;1405;305;258;563
9993;7;ESCUELA INGLATERRA;QUINTA NORMAL;SANTIAGO PONIENTE;1;43;1657;437;317;754
9994;5;ESCUELA ANGELMO;QUINTA NORMAL;SANTIAGO PONIENTE;1;20;771;254;145;399
9995;3;ESCUELA INSIGNE GABRIELA;QUINTA NORMAL;SANTIAGO PONIENTE;1;33;1280;0;552;552
9996;1;ESCUELA ESPANA;QUINTA NORMAL;SANTIAGO PONIENTE;1;24;929;85;63;148
9998;8;ESCUELA LO FRANCO;QUINTA NORMAL;SANTIAGO PONIENTE;1;44;1680;443;338;781
9999;6;ESCUELA ANTUMALAL;QUINTA NORMAL;SANTIAGO PONIENTE;1;24;929;101;111;212
10000;5;ESCUELA CALICANTO;QUINTA NORMAL;SANTIAGO PONIENTE;1;38;1431;333;251;584
10001;3;ESCUELA MEMBRILLAR;QUINTA NORMAL;SANTIAGO PONIENTE;1;31;1192;229;180;409
10004;8;ESCUELA LIBERTADOR BERNARDO O'HIGGINS;QUINTA NORMAL;SANTIAGO PONIENTE;1;0;0;0;0;0
10005;6;ESCUELA BASICA MUNICIPAL GRENOBLE;QUINTA NORMAL;SANTIAGO PONIENTE;1;43;1724;454;417;871
10006;4;ESCUELA REPUBLICA DE LA INDIA;QUINTA NORMAL;SANTIAGO PONIENTE;1;30;1209;335;237;572
10008;0;ESCUELA REPUBLICA DE COREA;QUINTA NORMAL;SANTIAGO PONIENTE;1;0;0;0;0;0
10009;9;ESCUELA CATAMARCA;QUINTA NORMAL;SANTIAGO PONIENTE;1;0;0;0;0;0
10010;2;MUSTAFA KEMAL ATATURK;LO PRADO;SANTIAGO PONIENTE;5;25;879;138;118;256
10012;9;ESCUELA GIL DE CASTRO;QUINTA NORMAL;SANTIAGO PONIENTE;1;25;881;115;93;208
10014;5;ESCUELA PARTICULAR ANDRES BELLO;QUINTA NORMAL;SANTIAGO PONIENTE;2;13;416;140;120;260
10015;3;ESCUELA OLGA NAVARRO SEPULVEDA;QUINTA NORMAL;SANTIAGO PONIENTE;2;43;1467;538;437;975
10018;8;ESCUELA PARTICULAR JOSE JOAQUIN PEREZ;QUINTA NORMAL;SANTIAGO PONIENTE;2;15;378;116;64;180
10019;6;ESCUELA PARTICULAR SAN JOSE SCHOOL;ESTACION CENTRAL;SANTIAGO PONIENTE;2;14;448;174;105;279
10021;8;ESCUELA PARTICULAR VICTOR HUGO;QUINTA NORMAL;SANTIAGO PONIENTE;2;19;667;163;161;324
10023;4;LICEO ALBERTO HURTADO;QUINTA NORMAL;SANTIAGO PONIENTE;2;34;966;280;177;457
10026;9;ESCUELA PARTICULAR MONTE GRANDE;CERRO NAVIA;SANTIAGO PONIENTE;2;21;730;200;179;379
10028;5;ESCUELA Nå¡1124 ALIANZA AMERICANA;QUINTA NORMAL;SANTIAGO PONIENTE;2;18;562;139;89;228
10029;3;ESCUELA DE PARVULOS JARDIN INFANTIL TRICAHUE;QUINTA NORMAL;SANTIAGO PONIENTE;2;0;0;0;0;0
10030;7;LICEO POLIV.SAN JOSE DE LA PRECIOSA SANG;QUINTA NORMAL;SANTIAGO PONIENTE;2;84;3398;1005;912;1917
10031;5;ESCUELA BASICA COEDUCACIONAL LUCY;QUINTA NORMAL;SANTIAGO PONIENTE;2;0;0;0;0;0
10032;3;ESCUELA BASICA PARTICULAR  Nå¼ 488 `ZENON TORREALBA`;QUINTA NORMAL;SANTIAGO PONIENTE;2;21;783;203;210;413
10035;8;ESCUELA PARTICULAR NUEVO HORIZONTE;QUINTA NORMAL;SANTIAGO PONIENTE;2;18;650;179;114;293
10036;6;ESCUELA PARTICULAR PDTE. ABRAHAM LINCOLN;QUINTA NORMAL;SANTIAGO PONIENTE;2;25;846;342;269;611
10041;2;COLEGIO SAINT MARK;QUINTA NORMAL;SANTIAGO PONIENTE;2;14;444;124;105;229
10042;0;ESCUELA PARTICULAR ELVIRA HURTADO DE M.;QUINTA NORMAL;SANTIAGO PONIENTE;2;57;2243;551;677;1228
10044;7;CENTRO EDUCACIONAL ALBERTO HURTADO;QUINTA NORMAL;SANTIAGO PONIENTE;2;43;1681;574;155;729
10046;3;ESCUELA PARTICULAR SAGRADA FAMILIA;QUINTA NORMAL;SANTIAGO PONIENTE;2;42;1256;289;247;536
10050;1;ESCUELA DE PARVULOS LOS CAPULLITOS;QUINTA NORMAL;SANTIAGO PONIENTE;3;0;0;0;0;0
10052;8;LICEO POLITECNICO SAN FRANCISCO SOLANO;CERRO NAVIA;SANTIAGO PONIENTE;2;21;747;278;164;442
10053;6;ESCUELA DE PARVULOS REBECA MATTE;QUINTA NORMAL;SANTIAGO PONIENTE;2;0;0;0;0;0
10056;0;ESCUELA DIFERENCIAL LOS LIRIOS;QUINTA NORMAL;SANTIAGO PONIENTE;2;14;542;86;44;130
10058;7;COLEGIO POLIVALENTE PRINCIPE DE GALES;ESTACION CENTRAL;SANTIAGO PONIENTE;2;27;1061;499;379;878
10059;5;ESCUELA INDUSTRIAL SIMON BOLIVAR;QUINTA NORMAL;SANTIAGO PONIENTE;2;0;0;0;0;0
10063;3;ESCUELA PARTICULAR CARMEN CHACON;QUINTA NORMAL;SANTIAGO PONIENTE;2;9;298;108;97;205
10064;1;ESCUELA PARTICULAR MARIA CRISTINA;QUINTA NORMAL;SANTIAGO PONIENTE;2;21;640;149;149;298
10066;8;ESCUELA ESPECIAL LAS VIOLETAS;ESTACION CENTRAL;SANTIAGO PONIENTE;2;0;0;0;0;0
10068;4;ESC. CRISTIAN AND CAREN SCHOOL II;CERRO NAVIA;SANTIAGO PONIENTE;2;0;0;0;0;0
10069;2;COLEGIO MARQUEL;QUINTA NORMAL;SANTIAGO PONIENTE;2;40;1542;662;635;1297
10070;6;ESCUELA PARTICULAR HERNAN CORTES;QUINTA NORMAL;SANTIAGO PONIENTE;2;0;0;0;0;0
10072;2;ESCUELA BASICA REINO DE HOLANDA;ESTACION CENTRAL;SANTIAGO PONIENTE;2;0;0;0;0;0
10073;0;LICEO INDUSTRIAL VICENTE PEREZ ROSALES;QUINTA NORMAL;SANTIAGO PONIENTE;4;46;1889;669;23;692
10074;9;ESCUELA ALIANZA;CERRO NAVIA;SANTIAGO PONIENTE;5;30;1120;104;111;215
10075;7;LICEO POLIVALENTE LOS HEROES DE LA CONCEPCIÌÒN;CERRO NAVIA;SANTIAGO PONIENTE;5;42;1491;156;227;383
10076;5;COMPLEJO EDUCACIONAL PEDRO PRADO;LO PRADO;SANTIAGO PONIENTE;5;62;2264;393;455;848
10077;3;LICEO MUN. CENTRO EDUCACIONAL PUDAHUEL;PUDAHUEL;SANTIAGO PONIENTE;5;33;1207;267;174;441
10078;1;ESCUELA MONSENOR MANUEL LARRAIN;PUDAHUEL;SANTIAGO PONIENTE;1;0;0;0;0;0
10080;3;ESCUELA TENIENTE HERNAN MERINO CORREA;PUDAHUEL;SANTIAGO PONIENTE;5;22;842;181;202;383
10081;1;ESCUELA ESTRELLA DE CHILE;PUDAHUEL;SANTIAGO PONIENTE;5;49;1826;698;558;1256
10083;8;ESCUELA PRESIDENTE ROOSEVELT;CERRO NAVIA;SANTIAGO PONIENTE;5;35;1358;265;234;499
